2025-06-27 10:03:56.314 | SUCCESS  | adapters.download_file:download_index:36 - Download succesful from https://www.ema.europa.eu/en/documents/report/medicines-output-medicines-report_en.xlsx
2025-06-27 10:37:47.809 | INFO     | adapters.download_file:download_pdf:137 - Rivastigmine-hexal recorded in failed_urls_authorised.csv
2025-06-27 10:37:47.810 | INFO     | adapters.download_file:download_pdf:92 - Downloading 469/1477 : Camcevi
2025-06-27 10:37:47.855 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Camcevi. Retrying...(1/5)
2025-06-27 10:37:48.320 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ellaone. Retrying...(2/5)
2025-06-27 10:37:49.047 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Seffalair-spiromax. Retrying...(2/5)
2025-06-27 10:37:50.369 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ellaone. Retrying...(3/5)
2025-06-27 10:37:51.428 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Rivastigmine-sandoz
2025-06-27 10:37:51.448 | INFO     | adapters.download_file:download_pdf:137 - Rivastigmine-sandoz recorded in failed_urls_authorised.csv
2025-06-27 10:37:51.448 | INFO     | adapters.download_file:download_pdf:92 - Downloading 470/1477 : Tukysa
2025-06-27 10:37:51.536 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Tukysa
2025-06-27 10:37:51.537 | INFO     | adapters.download_file:download_pdf:92 - Downloading 471/1477 : Litak
2025-06-27 10:37:51.580 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Litak. Retrying...(1/5)
2025-06-27 10:37:57.163 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Camcevi
2025-06-27 10:37:57.164 | INFO     | adapters.download_file:download_pdf:92 - Downloading 472/1477 : Yondelis
2025-06-27 10:37:57.242 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Yondelis
2025-06-27 10:37:57.244 | INFO     | adapters.download_file:download_pdf:92 - Downloading 473/1477 : Copiktra
2025-06-27 10:37:57.283 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Copiktra. Retrying...(1/5)
2025-06-27 10:37:58.085 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cejemly. Retrying...(3/5)
2025-06-27 10:37:58.637 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Litak. Retrying...(2/5)
2025-06-27 10:37:59.321 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Seffalair-spiromax
2025-06-27 10:37:59.322 | INFO     | adapters.download_file:download_pdf:92 - Downloading 474/1477 : Jardiance
2025-06-27 10:37:59.533 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Jardiance
2025-06-27 10:37:59.534 | INFO     | adapters.download_file:download_pdf:92 - Downloading 475/1477 : Pelmeg
2025-06-27 10:37:59.574 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pelmeg. Retrying...(1/5)
2025-06-27 10:38:04.137 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cejemly. Retrying...(4/5)
2025-06-27 10:38:05.612 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Ellaone
2025-06-27 10:38:05.613 | INFO     | adapters.download_file:download_pdf:92 - Downloading 476/1477 : Bortezomib-accord
2025-06-27 10:38:05.678 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Bortezomib-accord. Retrying...(1/5)
2025-06-27 10:38:07.729 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Bortezomib-accord. Retrying...(2/5)
2025-06-27 10:38:08.686 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Litak. Retrying...(3/5)
2025-06-27 10:38:09.781 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Bortezomib-accord. Retrying...(3/5)
2025-06-27 10:38:11.193 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cejemly. Retrying...(5/5)
2025-06-27 10:38:11.326 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Copiktra. Retrying...(2/5)
2025-06-27 10:38:11.617 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pelmeg. Retrying...(2/5)
2025-06-27 10:38:13.375 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Copiktra. Retrying...(3/5)
2025-06-27 10:38:14.736 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Litak. Retrying...(4/5)
2025-06-27 10:38:15.426 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Copiktra. Retrying...(4/5)
2025-06-27 10:38:16.837 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Bortezomib-accord. Retrying...(4/5)
2025-06-27 10:38:17.206 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Cejemly
2025-06-27 10:38:17.227 | INFO     | adapters.download_file:download_pdf:137 - Cejemly recorded in failed_urls_authorised.csv
2025-06-27 10:38:17.228 | INFO     | adapters.download_file:download_pdf:92 - Downloading 477/1477 : Slenyto
2025-06-27 10:38:17.267 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Slenyto. Retrying...(1/5)
2025-06-27 10:38:17.906 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Litak
2025-06-27 10:38:17.907 | INFO     | adapters.download_file:download_pdf:92 - Downloading 478/1477 : Glyxambi
2025-06-27 10:38:17.947 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Glyxambi. Retrying...(1/5)
2025-06-27 10:38:20.323 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Slenyto. Retrying...(2/5)
2025-06-27 10:38:22.905 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Bortezomib-accord. Retrying...(5/5)
2025-06-27 10:38:24.661 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pelmeg. Retrying...(3/5)
2025-06-27 10:38:26.914 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Bortezomib-accord
2025-06-27 10:38:26.939 | INFO     | adapters.download_file:download_pdf:137 - Bortezomib-accord recorded in failed_urls_authorised.csv
2025-06-27 10:38:26.940 | INFO     | adapters.download_file:download_pdf:92 - Downloading 479/1477 : Zubsolv
2025-06-27 10:38:27.126 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Zubsolv
2025-06-27 10:38:27.127 | INFO     | adapters.download_file:download_pdf:92 - Downloading 480/1477 : Evista
2025-06-27 10:38:27.167 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Evista. Retrying...(1/5)
2025-06-27 10:38:28.479 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Copiktra. Retrying...(5/5)
2025-06-27 10:38:29.317 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Evista
2025-06-27 10:38:29.318 | INFO     | adapters.download_file:download_pdf:92 - Downloading 481/1477 : Giotrif
2025-06-27 10:38:29.356 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Giotrif. Retrying...(1/5)
2025-06-27 10:38:32.525 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Slenyto
2025-06-27 10:38:32.526 | INFO     | adapters.download_file:download_pdf:92 - Downloading 482/1477 : Locametz
2025-06-27 10:38:32.607 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Locametz
2025-06-27 10:38:32.608 | INFO     | adapters.download_file:download_pdf:92 - Downloading 483/1477 : Zebinix
2025-06-27 10:38:32.834 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Zebinix
2025-06-27 10:38:32.835 | INFO     | adapters.download_file:download_pdf:92 - Downloading 484/1477 : Amgevita
2025-06-27 10:38:33.112 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Amgevita
2025-06-27 10:38:33.114 | INFO     | adapters.download_file:download_pdf:92 - Downloading 485/1477 : Micardisplus
2025-06-27 10:38:33.127 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Glyxambi
2025-06-27 10:38:33.128 | INFO     | adapters.download_file:download_pdf:92 - Downloading 486/1477 : Nplate
2025-06-27 10:38:33.172 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nplate. Retrying...(1/5)
2025-06-27 10:38:33.214 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Micardisplus
2025-06-27 10:38:33.215 | INFO     | adapters.download_file:download_pdf:92 - Downloading 487/1477 : Heplisav-b
2025-06-27 10:38:33.255 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Heplisav-b. Retrying...(1/5)
2025-06-27 10:38:34.308 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Heplisav-b. Retrying...(2/5)
2025-06-27 10:38:34.391 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Giotrif. Retrying...(2/5)
2025-06-27 10:38:35.662 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Giotrif
2025-06-27 10:38:35.663 | INFO     | adapters.download_file:download_pdf:92 - Downloading 488/1477 : Rukobia
2025-06-27 10:38:35.702 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rukobia. Retrying...(1/5)
2025-06-27 10:38:38.487 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Copiktra
2025-06-27 10:38:38.509 | INFO     | adapters.download_file:download_pdf:137 - Copiktra recorded in failed_urls_authorised.csv
2025-06-27 10:38:38.511 | INFO     | adapters.download_file:download_pdf:92 - Downloading 489/1477 : Lydisilka
2025-06-27 10:38:38.558 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lydisilka. Retrying...(1/5)
2025-06-27 10:38:38.707 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pelmeg. Retrying...(4/5)
2025-06-27 10:38:43.242 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nplate. Retrying...(2/5)
2025-06-27 10:38:44.792 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Lydisilka
2025-06-27 10:38:44.793 | INFO     | adapters.download_file:download_pdf:92 - Downloading 490/1477 : Kevzara
2025-06-27 10:38:44.830 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Kevzara. Retrying...(1/5)
2025-06-27 10:38:46.762 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rukobia. Retrying...(2/5)
2025-06-27 10:38:49.364 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Heplisav-b. Retrying...(3/5)
2025-06-27 10:38:53.769 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pelmeg. Retrying...(5/5)
2025-06-27 10:38:55.306 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nplate. Retrying...(3/5)
2025-06-27 10:38:59.178 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Kevzara
2025-06-27 10:38:59.179 | INFO     | adapters.download_file:download_pdf:92 - Downloading 491/1477 : Ofev
2025-06-27 10:38:59.414 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Heplisav-b. Retrying...(4/5)
2025-06-27 10:38:59.456 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Ofev
2025-06-27 10:38:59.457 | INFO     | adapters.download_file:download_pdf:92 - Downloading 492/1477 : Incruse-ellipta
2025-06-27 10:38:59.496 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Incruse-ellipta. Retrying...(1/5)
2025-06-27 10:39:00.821 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rukobia. Retrying...(3/5)
2025-06-27 10:39:01.362 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nplate. Retrying...(4/5)
2025-06-27 10:39:04.418 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nplate. Retrying...(5/5)
2025-06-27 10:39:04.784 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Pelmeg
2025-06-27 10:39:04.803 | INFO     | adapters.download_file:download_pdf:137 - Pelmeg recorded in failed_urls_authorised.csv
2025-06-27 10:39:04.803 | INFO     | adapters.download_file:download_pdf:92 - Downloading 493/1477 : Nexavar
2025-06-27 10:39:04.843 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nexavar. Retrying...(1/5)
2025-06-27 10:39:07.457 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Heplisav-b. Retrying...(5/5)
2025-06-27 10:39:08.540 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Incruse-ellipta. Retrying...(2/5)
2025-06-27 10:39:08.866 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rukobia. Retrying...(4/5)
2025-06-27 10:39:10.429 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Nplate
2025-06-27 10:39:10.449 | INFO     | adapters.download_file:download_pdf:137 - Nplate recorded in failed_urls_authorised.csv
2025-06-27 10:39:10.449 | INFO     | adapters.download_file:download_pdf:92 - Downloading 494/1477 : Winrevair
2025-06-27 10:39:10.494 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Winrevair. Retrying...(1/5)
2025-06-27 10:39:12.468 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Heplisav-b
2025-06-27 10:39:12.488 | INFO     | adapters.download_file:download_pdf:137 - Heplisav-b recorded in failed_urls_authorised.csv
2025-06-27 10:39:12.488 | INFO     | adapters.download_file:download_pdf:92 - Downloading 495/1477 : Rolufta-ellipta
2025-06-27 10:39:12.526 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rolufta-ellipta. Retrying...(1/5)
2025-06-27 10:39:13.538 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Winrevair. Retrying...(2/5)
2025-06-27 10:39:15.891 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nexavar. Retrying...(2/5)
2025-06-27 10:39:16.582 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Incruse-ellipta. Retrying...(3/5)
2025-06-27 10:39:20.583 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Winrevair. Retrying...(3/5)
2025-06-27 10:39:22.078 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Rukobia
2025-06-27 10:39:22.079 | INFO     | adapters.download_file:download_pdf:92 - Downloading 496/1477 : Laventair-ellipta
2025-06-27 10:39:22.120 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Laventair-ellipta. Retrying...(1/5)
2025-06-27 10:39:22.637 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Incruse-ellipta. Retrying...(4/5)
2025-06-27 10:39:22.935 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nexavar. Retrying...(3/5)
2025-06-27 10:39:26.573 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rolufta-ellipta. Retrying...(2/5)
2025-06-27 10:39:29.172 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Laventair-ellipta. Retrying...(2/5)
2025-06-27 10:39:31.995 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nexavar. Retrying...(4/5)
2025-06-27 10:39:32.619 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Winrevair. Retrying...(4/5)
2025-06-27 10:39:37.927 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Incruse-ellipta
2025-06-27 10:39:37.928 | INFO     | adapters.download_file:download_pdf:92 - Downloading 497/1477 : Anoro-ellipta
2025-06-27 10:39:37.969 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Anoro-ellipta. Retrying...(1/5)
2025-06-27 10:39:39.228 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Laventair-ellipta. Retrying...(3/5)
